id,site_x,job_url_x,job_url_direct_x,company_x,location_x,date_posted_x,job_type_x,salary_source_x,interval_x,min_amount_x,max_amount_x,currency_x,is_remote_x,listing_type_x,emails_x,company_industry_x,company_url_x,company_logo_x,company_url_direct_x,company_addresses_x,company_num_employees_x,company_revenue_x,company_description_x,site_y,job_url_y,job_url_direct_y,title_y,company_y,location_y,date_posted_y,job_type_y,salary_source_y,interval_y,min_amount_y,max_amount_y,currency_y,is_remote_y,listing_type_y,emails_y,description_y,company_industry_y,company_url_y,company_logo_y,company_url_direct_y,company_addresses_y,company_num_employees_y,company_revenue_y,company_description_y,skills,skills_count,job_category,job_category_encoded,location_x_encoded,is_remote_x_encoded,average_salary,predicted_job_category,actual_job_category,accuracy
gd-1009530004148,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530004148,,Vaco,"Richmond, VA",2024-11-16,,direct_data,hourly,45.0,50.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE152865.htm,https://media.glassdoor.com/sql/152865/vaco-squareLogo-1645735892778.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,21,0,47.5,,Other,Incorrect
gd-1009530140664,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530140664,,INTECON,,2024-11-17,,direct_data,hourly,50.0,150.0,USD,True,organic,,,https://www.glassdoor.com/Overview/W-EI_IE661015.htm,https://media.glassdoor.com/sql/661015/intecon-squarelogo-1428399630116.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,-1,1,100.0,,Other,Incorrect
gd-1009530140750,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530140750,,Daikin Applied,"Plymouth, MN",2024-11-17,,direct_data,yearly,83927.0,108920.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE15147.htm,https://media.glassdoor.com/sql/15147/daikin-squarelogo.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,50,0,96423.5,,Other,Incorrect
gd-1009530183044,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530183044,,State of Minnesota,"Saint Paul, MN",2024-11-17,,direct_data,hourly,32.0,54.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE226071.htm,https://media.glassdoor.com/sql/226071/state-of-minnesota-squarelogo-1379422586267.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,2,0,43.0,Other,Other,Correct
gd-1009530203777,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530203777,,"Robbins Gioia, LLC","Norwood Young America, MN",2024-11-17,,direct_data,yearly,56772.0,87418.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE22269.htm,https://media.glassdoor.com/sql/22269/rg-squarelogo-1495042397666.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,51,0,72095.0,,Other,Incorrect
gd-1009530215783,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530215783,,MMIT,,2024-11-17,,direct_data,yearly,105000.0,115000.0,USD,True,organic,,,https://www.glassdoor.com/Overview/W-EI_IE955084.htm,https://media.glassdoor.com/sql/955084/managed-markets-insight-and-technology-squarelogo-1573781302740.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,-1,1,110000.0,Other,Other,Correct
gd-1009530266414,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530266414,,Astrion,"Kennedy Space Center, FL",2024-11-17,,direct_data,yearly,69379.0,92833.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE9484151.htm,https://media.glassdoor.com/sql/9484151/astrion-squareLogo-1707768633493.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,52,0,81106.0,,Other,Incorrect
gd-1009530267215,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530267215,,Dynamic Planning and Response,"Honolulu, HI",2024-11-17,,direct_data,yearly,81257.0,125984.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE1977299.htm,https://media.glassdoor.com/sql/1977299/dynamic-planning-and-response-squareLogo-1669234274773.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,53,0,103620.5,Other,Other,Correct
gd-1009530287316,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530287316,,CVS Health,"Amherst, NY",2024-11-17,,direct_data,yearly,54300.0,159120.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE437.htm,https://media.glassdoor.com/sql/437/cvs-health-squareLogo-1613508257835.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,54,0,106710.0,,Other,Incorrect
gd-1009530304415,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530304415,,Optum,"La Crosse, WI",2024-11-17,,direct_data,hourly,28.0,54.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE2409113.htm,https://media.glassdoor.com/sql/2409113/optum-squareLogo-1711654052254.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,55,0,41.0,Other,Other,Correct
gd-1009530327044,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530327044,,Hewlett Packard,"Spring, TX",2024-11-17,,direct_data,yearly,90100.0,138750.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE1093161.htm,https://media.glassdoor.com/sql/1093161/hp-inc-squareLogo-1649092836906.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,56,0,114425.0,Other,Other,Correct
gd-1009530332384,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530332384,,Russell Stover Chocolates LLC,"Kansas City, MO",2024-11-17,,direct_data,yearly,66709.0,98403.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE7525.htm,https://media.glassdoor.com/sql/7525/russell-stover-squareLogo-1682526444922.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,27,0,82556.0,Other,Analyst,Incorrect
gd-1009530344460,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530344460,,Gesa Credit Union,"Richland, WA",2024-11-17,,direct_data,hourly,28.0,42.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE486932.htm,https://media.glassdoor.com/sql/486932/gesa-credit-union-squareLogo-1722038852375.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,57,0,35.0,,Other,Incorrect
gd-1009530354695,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530354695,,Northrop Grumman,"Woodland Hills, CA",2024-11-17,,direct_data,yearly,72100.0,108100.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE488.htm,https://media.glassdoor.com/sql/488/northrop-grumman-squarelogo-1588102827228.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,58,0,90100.0,Other,Other,Correct
gd-1009530417844,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530417844,,Apple,"Austin, TX",2024-11-17,,direct_data,yearly,84067.0,128475.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE1138.htm,https://media.glassdoor.com/sql/1138/apple-squarelogo-1595530154096.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,26,0,106271.0,,Other,Incorrect
gd-1009530420131,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530420131,,YUPRO,"Framingham, MA",2024-11-17,,direct_data,hourly,40.0,50.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE3385750.htm,https://media.glassdoor.com/sql/3385750/year-up-professional-resources-squareLogo-1676294084770.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,59,0,45.0,,Analyst,Incorrect
gd-1009530624472,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530624472,,MotivAction LLC.,"Saint Paul, MN",2024-11-17,,direct_data,yearly,69371.0,96783.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE306798.htm,https://media.glassdoor.com/sql/306798/motivaction-squarelogo-1432185634310.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,2,0,83077.0,Other,Analyst,Incorrect
gd-1009530644804,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530644804,,"Oxley EnterprisesÂ®, Inc.","Fredericksburg, VA",2024-11-17,,direct_data,yearly,79706.0,124879.0,USD,False,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,60,0,102292.5,,Other,Incorrect
gd-1009530668019,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530668019,,"AvantGarde, LLC","Washington, DC",2024-11-17,,direct_data,yearly,77630.0,117568.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE1069458.htm,https://media.glassdoor.com/sql/1069458/avantgarde-squareLogo-1677007000941.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,8,0,97599.0,Other,Other,Correct
gd-1009530674553,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530674553,,SAIC,"Honolulu, HI",2024-11-17,,direct_data,yearly,80001.0,120000.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE41130.htm,https://media.glassdoor.com/sql/41130/saic-squareLogo-1626733855068.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,53,0,100000.5,,Analyst,Incorrect
gd-1009530677012,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530677012,,Meta,"Newton, GA",2024-11-17,,direct_data,yearly,113000.0,163000.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE40772.htm,https://media.glassdoor.com/sql/40772/meta-squareLogo-1636117276319.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,61,0,138000.0,,Other,Incorrect
gd-1009530764377,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530764377,,General Dynamics Information Technology,United States,2024-11-18,,direct_data,yearly,68000.0,92000.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE18661.htm,https://media.glassdoor.com/sql/18661/general-dynamics-information-technology-squarelogo-1554375279114.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,16,0,80000.0,,Other,Incorrect
gd-1009530795846,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530795846,,Borland-Groover Clinic,"Jacksonville, FL",2024-11-18,,direct_data,yearly,87243.0,141850.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE321339.htm,https://media.glassdoor.com/sql/321339/borland-groover-clinic-squarelogo-1534759993965.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,63,0,114546.5,,Other,Incorrect
gd-1009530834356,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009530834356,,RT Technologies Inc,,2024-11-18,,direct_data,hourly,45.0,45.0,USD,True,organic,,,https://www.glassdoor.com/Overview/W-EI_IE6130137.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,-1,1,45.0,,Other,Incorrect
gd-1009531035617,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531035617,,EY,"McLean, VA",2024-11-18,,direct_data,yearly,87601.0,115485.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE2784.htm,https://media.glassdoor.com/sql/2784/ey-squareLogo-1689166016078.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,64,0,101543.0,,Other,Incorrect
gd-1009531101265,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531101265,,PG&E Corporation,"Davis, CA",2024-11-18,,direct_data,yearly,122000.0,218000.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE15208.htm,https://media.glassdoor.com/sql/15208/pacific-gas-and-electric-squarelogo.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,65,0,170000.0,,Other,Incorrect
gd-1009531110645,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531110645,,Garibaldi Glass,,2024-11-18,,direct_data,yearly,110000.0,110000.0,USD,True,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,-1,1,110000.0,,Other,Incorrect
gd-1009531198675,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531198675,,North Carolina North Carolina Dept of Public Safety,"Wake Forest, NC",2024-11-18,,direct_data,yearly,65604.0,98407.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE632591.htm,https://media.glassdoor.com/sql/632591/north-carolina-department-of-public-safety-squareLogo-1724804099408.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,66,0,82005.5,,Analyst,Incorrect
gd-1009531199346,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531199346,,The Christman Company,"Lansing, MI",2024-11-18,,direct_data,yearly,69923.0,93800.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE26615.htm,https://media.glassdoor.com/sql/26615/christman-company-squareLogo-1674496723331.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,67,0,81861.5,,Other,Incorrect
gd-1009531569514,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531569514,,Aya Healthcare,"Fort Lauderdale, FL",2024-11-19,,direct_data,yearly,82871.0,137398.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE332130.htm,https://media.glassdoor.com/sql/332130/aya-healthcare-squareLogo-1657565100187.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,68,0,110134.5,,Other,Incorrect
gd-1009531598669,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531598669,,University of Michigan,"Ann Arbor, MI",2024-11-19,,direct_data,yearly,63000.0,70000.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE3023.htm,https://media.glassdoor.com/sql/3023/university-of-michigan-squarelogo-1535377905486.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,69,0,66500.0,,Other,Incorrect
gd-1009531628546,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531628546,,CaseGuard,"Arlington, VA",2024-11-19,,direct_data,yearly,71901.0,102919.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE7449339.htm,https://media.glassdoor.com/sql/7449339/caseguard-squareLogo-1675972926201.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Analyst,0,70,0,87410.0,,Analyst,Incorrect
gd-1009531731220,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531731220,,CrowdStrike,,2024-11-19,,direct_data,yearly,80000.0,135000.0,USD,True,organic,,,https://www.glassdoor.com/Overview/W-EI_IE795976.htm,https://media.glassdoor.com/sql/795976/crowdstrike-squareLogo-1709652823099.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,-1,1,107500.0,,Other,Incorrect
gd-1009531847421,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531847421,,SitusAMC,United States,2024-11-19,,direct_data,yearly,65000.0,110000.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE3429719.htm,https://media.glassdoor.com/sql/3429719/situsamc-squareLogo-1632776116412.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,16,0,87500.0,,Other,Incorrect
gd-1009531861921,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531861921,,Key Infotek LLC,"New York, NY",2024-11-19,,direct_data,hourly,60.0,80.0,USD,False,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,20,0,70.0,,Other,Incorrect
gd-1009531865977,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531865977,,Baptist Health,"Jacksonville, FL",2024-11-19,,direct_data,yearly,59301.0,81858.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE20612.htm,https://media.glassdoor.com/sql/20612/baptist-health-florida-squarelogo-1472588742608.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,63,0,70579.5,,Other,Incorrect
gd-1009531876365,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531876365,,Spherion-South Central WI & Northern IL,"Madison, WI",2024-11-19,,direct_data,hourly,22.0,25.0,USD,False,sponsored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,71,0,23.5,,Other,Incorrect
gd-1009531876880,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531876880,,Medical Mutual of Ohio,"Brooklyn, OH",2024-11-19,,direct_data,yearly,68599.0,90019.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE17987.htm,https://media.glassdoor.com/sql/17987/medical-mutual-squareLogo-1688646476404.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,72,0,79309.0,,Other,Incorrect
gd-1009531878831,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531878831,,Axians,"Lisbon, ME",2024-11-19,,direct_data,yearly,87116.0,134008.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE968503.htm,https://media.glassdoor.com/sql/968503/axians-squarelogo-1462861889028.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,73,0,110562.0,,Other,Incorrect
gd-1009531886292,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531886292,,Pacific Life,"Nashville, TN",2024-11-19,,direct_data,yearly,95580.0,116820.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE18071.htm,https://media.glassdoor.com/sql/18071/pacific-life-squarelogo.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,74,0,106200.0,Other,Other,Correct
gd-1009531889158,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531889158,,"Amplify Education, Inc.",,2024-11-19,,direct_data,yearly,90000.0,105000.0,USD,True,organic,,,https://www.glassdoor.com/Overview/W-EI_IE689638.htm,https://media.glassdoor.com/sql/689638/amplify-squareLogo-1618518215095.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,-1,1,97500.0,,Other,Incorrect
gd-1009531894210,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531894210,,Laiba Technologies,,2024-11-19,,direct_data,hourly,63.0,76.0,USD,True,organic,,,https://www.glassdoor.com/Overview/W-EI_IE7124415.htm,https://media.glassdoor.com/sql/7124415/laiba-technologies-squarelogo-1656497979564.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,-1,1,69.5,,Other,Incorrect
gd-1009531936685,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531936685,,American Water,"Camden, NJ",2024-11-19,,direct_data,yearly,94548.0,126672.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE44.htm,https://media.glassdoor.com/sql/44/american-water-squarelogo-1435821722026.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,75,0,110610.0,,Other,Incorrect
gd-1009531958332,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531958332,,Lams Technology LLC,"New York, NY",2024-11-19,,direct_data,yearly,95884.0,104761.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE10257198.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Analyst,0,20,0,100322.5,,Analyst,Incorrect
gd-1009531973575,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531973575,,ITCommence Inc,"Lansing, MI",2024-11-19,,direct_data,hourly,50.0,65.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE1389162.htm,https://media.glassdoor.com/sql/1389162/itcommence-squarelogo-1649320037319.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,67,0,57.5,,Other,Incorrect
gd-1009531991614,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531991614,,Datawize Technologies,"Richmond, VA",2024-11-19,,direct_data,hourly,60.0,64.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE9706688.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Analyst,0,21,0,62.0,,Analyst,Incorrect
gd-1009531999686,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009531999686,,"Taxation & Finance, State","Albany, NY",2024-11-19,,direct_data,yearly,84156.0,106454.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE19417.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,76,0,95305.0,,Other,Incorrect
gd-1009532009143,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532009143,,Apple,"Cupertino, CA",2024-11-19,,direct_data,yearly,139200.0,209900.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE1138.htm,https://media.glassdoor.com/sql/1138/apple-squarelogo-1595530154096.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,77,0,174550.0,,Other,Incorrect
gd-1009532076622,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532076622,,Ledgent Technology,"Houston, TX",2024-11-19,,direct_data,yearly,115000.0,135000.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE2284160.htm,https://media.glassdoor.com/sql/2284160/ledgent-technology-squareLogo-1675807359339.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,2,79,0,125000.0,,Other,Incorrect
gd-1009532083031,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532083031,,"Softcom Systems, Inc","Newark, CA",2024-11-19,,direct_data,yearly,170000.0,180000.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE390830.htm,https://media.glassdoor.com/sql/390830/softcom-systems-squarelogo-1441962981511.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,80,0,175000.0,Other,Other,Correct
gd-1009532101734,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532101734,,PagerDuty,"San Francisco, CA",2024-11-19,,direct_data,yearly,84000.0,130000.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE704466.htm,https://media.glassdoor.com/sql/704466/pagerduty-squareLogo-1629985530135.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,5,0,107000.0,,Other,Incorrect
gd-1009532105364,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532105364,,Fiduciary Tech,"Bellevue, WA",2024-11-19,,direct_data,yearly,70000.0,120000.0,USD,False,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,81,0,95000.0,Other,Analyst,Incorrect
gd-1009532148488,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532148488,,Rugged Radios,"Arroyo Grande, CA",2024-11-19,,direct_data,yearly,75000.0,90000.0,USD,False,sponsored,ruggedcareers@ruggedradios.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,2,82,0,82500.0,,Other,Incorrect
gd-1009532185315,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532185315,,Dept of Family & Protectve Svc,"Austin, TX",2024-11-19,,direct_data,monthly,7015.0,11864.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE102991.htm,https://media.glassdoor.com/sql/102991/texas-health-and-human-services-commission-squarelogo-1387226886551.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,26,0,9439.5,,Other,Incorrect
gd-1009532214881,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532214881,,MGIC,"Milwaukee, WI",2024-11-19,,direct_data,yearly,82846.0,115140.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE1508.htm,https://media.glassdoor.com/sql/1508/mgic-investment-squarelogo-1526920008903.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,25,0,98993.0,,Other,Incorrect
gd-1009532215234,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532215234,,Kforce,"Clearwater, FL",2024-11-19,,direct_data,yearly,125000.0,135000.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE5441.htm,https://media.glassdoor.com/sql/5441/kforce-squareLogo-1639416143264.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other,2,83,0,130000.0,Other,Other,Correct
gd-1009532215244,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532215244,,Kforce,"Doral, FL",2024-11-19,,direct_data,hourly,38.0,43.0,USD,False,sponsored,,,https://www.glassdoor.com/Overview/W-EI_IE5441.htm,https://media.glassdoor.com/sql/5441/kforce-squareLogo-1639416143264.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,84,0,40.5,,Analyst,Incorrect
gd-1009532219712,glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009532219712,,Intone Networks,"Richmond, VA",2024-11-19,,direct_data,yearly,80218.0,110922.0,USD,False,organic,,,https://www.glassdoor.com/Overview/W-EI_IE375310.htm,https://media.glassdoor.com/sql/375310/intone-networks-squarelogo.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Analyst,0,21,0,95570.0,,Analyst,Incorrect
